whisky_url,distillery_name_inner,country,region,whisky_type,bottler,whisky_link,whisky_name_suffix,whisky_rating,num_ratings,num_reviews,whisky_age,alcohol_pct,full_name,Chill filtration - With,Artifical colouring - Without,Artifical colouring - With,Chill filtration - Without,Note_Coffee,Note_Pear,Note_Ham,Note_Tropical_Fruit,Note_Apple,Note_Mint,Note_Plum,Note_Nuts,Note_Vanilla,Note_Cinnamon,Note_Dark_Chocolate,Note_Oil,Note_Pepper,Note_Spices,Note_Grape,Note_Banana,Note_Caramel,Note_Berries,Note_Lemon,Note_Lime,Note_Sweet,Note_Strawberry,Note_Rye,Note_Maritime_Notes,Note_Bonfire_Smoke,Note_Blackberry,Note_Cake,Note_Clove,Note_Date,Note_Black_Currant,Note_Anis,Note_Grass,Note_Fruit,Note_Chocolate,Note_Heather,Note_Hazelnut,Note_Ginger,Note_Green_Apple,Note_Herb,Note_Herbs,Note_Sherry,Note_Honey,Note_Malt,Note_Peat_Smoke,Note_Floral,Note_Barley,Note_Walnut,Note_Wheat,Note_Fig,Note_Peach,Note_Leather,Note_Pineapple,Note_Melon,Note_Alcohol,Note_Orange,Note_Lemon_Peel,Note_Red_Currant,Note_Seaweed,Note_Chili,Note_Raisin,Note_Oak,Note_Medicinal_Smoke,Note_Zitrus,Note_Tobacco,Note_Nutmeg,Note_Cherry,Note_Almonds,Note_Kiwi,Note_Hay,Note_Salt,Note_Coconut,Note_Dried_Fruit,Note_Grapefruit,Note_Iodine
https://www.whisky.com/whisky-database/details/glenfarclas-3.html,Glenfarclas,Scotland,Speyside,Single Malt Whisky,Original bottling,https://www.whisky.com/whisky-database/details/glenfarclas-3.html,,3.4,261.0,164,30,43.0,Glenfarclas 30,1,1,0,0,2,0,0,0,0,0,1,4,1,0,0,1,0,1,0,1,3,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,6,2,0,0,0,0,3,0,5,1,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,0,0,0,0,0,1,0,0
https://www.whisky.com/whisky-database/details/glenallachie-63.html,GlenAllachie,Scotland,Speyside,Single Malt Whisky,Original bottling,https://www.whisky.com/whisky-database/details/glenallachie-63.html,,4.5,257.0,240,15,46.0,GlenAllachie 15,0,0,0,1,1,1,0,1,1,0,1,2,1,1,2,1,1,5,1,1,2,1,0,0,8,1,0,0,0,1,1,1,1,1,0,0,6,2,1,1,1,0,3,1,10,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,2,5,0,1,0,1,1,0,0,0,0,0,2,0,0
https://www.whisky.com/whisky-database/details/glenlivet-3.html,Glenlivet,Scotland,Speyside,Single Malt Whisky,Original bottling,https://www.whisky.com/whisky-database/details/glenlivet-3.html,,4.2,252.0,105,15,40.0,Glenlivet 15,1,0,1,0,0,0,0,0,0,0,0,6,9,0,0,6,0,5,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.whisky.com/whisky-database/details/glenlivet-3.html,Glenlivet,Scotland,Speyside,Single Malt Whisky,Original bottling,https://www.whisky.com/whisky-database/details/glenlivet-3.html,,3.5,40.0,5,15,40.0,Glenlivet 15,1,0,1,0,0,0,0,0,0,0,0,6,9,0,0,6,0,5,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.whisky.com/whisky-database/details/tamnavulin-red-wine-cask-edition.html,Tamnavulin,Scotland,Speyside,Single Malt Whisky,Original bottling,https://www.whisky.com/whisky-database/details/tamnavulin-red-wine-cask-edition.html,Red Wine Cask Edition,4.0,251.0,246,NAS,40.0,Tamnavulin Red Wine Cask Edition,1,0,1,0,1,1,0,1,1,0,1,2,1,1,1,1,0,3,3,1,1,4,0,0,7,1,0,0,0,1,1,0,0,1,0,0,10,1,1,0,1,0,1,1,3,1,2,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,3,0,1,1,1,1,1,0,0,0,0,1,0,0
https://www.whisky.com/whisky-database/details/ardbeg-an-oa-1.html,Ardbeg,Scotland,Islay,Single Malt Whisky,Original bottling,https://www.whisky.com/whisky-database/details/ardbeg-an-oa-1.html,An Oa,4.2,247.0,194,NAS,46.6,Ardbeg An Oa,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,4,1,1,1,1,1,1,7,0,0,2,2,0,0,0,1,1,1,1,2,1,1,0,0,0,2,1,3,1,1,10,0,1,0,0,0,1,1,0,0,1,1,0,0,2,1,1,2,1,2,1,1,1,0,0,0,1,0,1,0,1
https://www.whisky.com/whisky-database/details/johnnie-walker-green-label-2.html,Blend-Scotch,Scotland,,Blended Malt Whisky,Original bottling,https://www.whisky.com/whisky-database/details/johnnie-walker-green-label-2.html,Green label,4.0,240.0,183,15,43.0,Blend-Scotch 15 Green label,1,0,1,0,1,1,1,0,1,0,0,1,3,0,1,1,3,7,0,0,2,0,1,0,8,0,0,2,1,0,0,0,0,0,0,1,6,1,2,1,1,1,2,3,2,1,4,10,1,1,0,1,0,1,1,0,0,1,1,0,0,2,2,1,6,1,2,1,1,0,0,0,1,1,0,1,0,0
https://www.whisky.com/whisky-database/details/dalmore-the-fifteen.html,Dalmore,Scotland,Highlands,Single Malt Whisky,Original bottling,https://www.whisky.com/whisky-database/details/dalmore-the-fifteen.html,The Fifteen,4.1,239.0,142,15,40.0,Dalmore 15 The Fifteen,1,0,1,0,1,0,0,0,1,0,1,2,3,3,1,1,1,10,1,0,1,1,1,0,8,0,0,0,0,0,0,1,1,0,0,1,5,1,1,1,2,0,3,1,9,1,3,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,2,6,0,5,1,2,1,1,0,0,0,0,1,0,0
https://www.whisky.com/whisky-database/details/ballechin.html,Edradour,Scotland,Highlands,Single Malt Whisky,Original bottling,https://www.whisky.com/whisky-database/details/ballechin.html,,4.1,239.0,202,10,46.0,Edradour 10,0,0,0,1,0,0,1,0,1,1,0,1,2,1,1,1,1,3,0,0,1,1,1,0,6,0,0,1,2,0,1,0,0,0,0,1,3,1,1,0,1,0,1,1,2,1,2,10,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,4,1,1,1,0,0,1,0,1,1,0,1,0,0
https://www.whisky.com/whisky-database/details/eagle-rare-1.html,Buffalo Trace,USA,Kentucky,Kentucky Straight Bourbon,Original bottling,https://www.whisky.com/whisky-database/details/eagle-rare-1.html,,4.3,237.0,194,10,45.0,Buffalo Trace 10,1,0,0,0,1,0,0,1,1,1,1,2,6,1,1,1,1,4,1,1,5,1,0,0,10,0,0,1,0,0,1,1,0,0,0,0,3,1,1,0,1,0,2,1,1,2,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,6,0,1,1,1,1,1,0,0,1,1,1,1,0
